TerminalID,LocationAddress,Latitude,Longitude,RatePackageID,RatePackageDescription,FullRate,POS,NumberOfSpaces,CLZTerminal,Availability,unavailable,objectID
268602,3447 W 63RD ST,41.7788373,-87.7098843,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,7,0,3,FALSE,11548067000
457102,3447 W IRVING PARK RD,41.9537579,-87.7147046,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,10,0,3,FALSE,11547567000
425221,3449 N SOUTHPORT AVE,41.9448972,-87.663932,918000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 3 hr POS",2.5,3,11,0,2,FALSE,11547715000
501114,3449 W LAWRENCE AVE,41.9683728,-87.7152566,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,11,0,3,FALSE,11550668000
607603,345 E 115TH ST,41.6854033,-87.6137932,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,7,0,3,FALSE,11550726000
414508,345 E RANDOLPH-UL ST,41.8843564,-87.6186322,238035006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS RPP: Mon-Sun 11 PM-6 AM",7,2,8,0,3,FALSE,11547676000
215404,345 E SUPERIOR ST,41.8957966,-87.6191217,933000007,"$4.75, Mon-Sun 8 AM-11 PM, 2 hr POS",4.75,2,6,0,3,FALSE,11546035000
251206,345 W ARMITAGE AVE,41.9183155,-87.6380977,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,9,0,3,FALSE,11547488000
400133,345 W Montrose Harbor Dr,41.96276,-87.63491,425000007,"$2.50, Mon-Sun 8 AM-11 PM, 15 hr POS",2.5,15,26,0,3,FALSE,11550493000
254407,345 W NORTH AVE,41.9110208,-87.6379079,428000007,"$4.75, Mon-Sun 8 AM-10 PM, 2 hr POS",4.75,2,9,0,3,FALSE,11547519000
457119,3450 W IRVING PARK RD,41.9539291,-87.7147142,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,9,0,3,FALSE,11547584000
719305,3454 W NORTH AVE,41.9101021,-87.7138929,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11548781000
283618,3459 S MORGAN ST,41.8308834,-87.6509562,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,2,0,1,FALSE,11549885000
607604,346 E 115TH ST,41.6854258,-87.6137412,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11550727000
546425,346 W INSTITUTE PL,41.8973739,-87.6375419,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,4,0,1,FALSE,11549820000
925207,3460 N CLARK ST,41.9451687,-87.654903,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11550311000
212407,347 E NORTH WATER ST,41.8895117,-87.6172381,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,4,0,1,FALSE,11546015000
546423,347 W INSTITUTE PL,41.8973609,-87.6374791,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,3,0,1,FALSE,11549818000
239410,347 W KINZIE ST,41.8891049,-87.6373822,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,10,0,3,FALSE,11546660000
446206,3471 N BROADWAY ST,41.9452579,-87.6459659,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,5,0,2,FALSE,11547216000
533507,349 E WACKER-LL (MEDIAN) DR,41.8876707,-87.6186101,248050006,"$7.00, Mon-Sun 12 AM-11:59 PM, 4 hr POS RH2: Mon-Sun 11 PM-4 AM",7,4,13,0,3,FALSE,11548749000
374423,349 W OAK ST,41.900479,-87.6377369,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,4,0,2,FALSE,11550098000
513509,35 W Monroe St,41.880741,-87.629004,259011006,"$7.00, Mon-Sun 12 AM-11:59 PM, 3 hr POS RH1: Mon-Fri 7 AM-9 AM, RH2: Mon-Fri 4 PM-6 PM",7,3,9,0,1,FALSE,11549851000
215402,350 E HURON ST,41.8950339,-87.6191968,933000007,"$4.75, Mon-Sun 8 AM-11 PM, 2 hr POS",4.75,2,7,0,2,FALSE,11546033000
548401,350 W HURON ST,41.8947768,-87.6375592,932063007,"$4.75, Mon-Sun 8 AM-11:59 PM, 4 hr POS RPP: Mon-Sun 6 PM-8 AM",4.75,4,12,0,3,FALSE,11549739000
374424,350 W OAK ST,41.9004971,-87.6375006,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,3,0,1,FALSE,11550099000
325224,3503 N LINCOLN AVE,41.9452741,-87.672534,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,1,0,1,FALSE,11549482000
313109,3504 W WOLFRAM ST,41.9330889,-87.7143187,291000007,"$2.50, Mon-Sat 9 AM-6 PM, 2 hr POS",2.5,2,4,0,2,FALSE,11546340000
925208,3505 N CLARK ST,41.9452405,-87.6549178,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11550312000
313110,3507 W WOLFRAM ST,41.9330325,-87.7143301,291000007,"$2.50, Mon-Sat 9 AM-6 PM, 2 hr POS",2.5,2,4,0,2,FALSE,11546341000
436112,3508 W FULLERTON AVE,41.924708,-87.7149943,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11548574000
815902,351 W HUBBARD ST,41.8899534,-87.6374835,801000005,"$14.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",14,2,2,1,1,FALSE,11550139000
370607,3510 W 26TH ST,41.8444292,-87.7129058,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,10,0,3,FALSE,11546888000
303107,3510 W ARMITAGE AVE,41.9173345,-87.7141309,416004007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS, RH2: Mon-Fri 4 PM-6 PM",2.5,2,11,0,3,FALSE,11546273000
501103,3510 W LAWRENCE AVE,41.9683985,-87.7163663,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11550657000
325215,3512 N LINCOLN AVE,41.9455322,-87.6727562,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,11,0,3,FALSE,11546391000
437207,3513 N HALSTED ST,41.9458624,-87.6494253,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,11,0,3,FALSE,11547269000
425202,3514 N SOUTHPORT AVE,41.9458078,-87.6639889,918000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 3 hr POS",2.5,3,8,0,3,FALSE,11547699000
639701,3514 S STATE ST,41.8306239,-87.626631,505000007,"$2.50, Mon-Sat 9 AM-10 PM, 2 hr POS",2.5,2,11,0,3,FALSE,11548257000
370610,3515 W 26TH ST,41.8444007,-87.7129916,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11546890000
303110,3515 W ARMITAGE AVE,41.9173031,-87.7142684,416012007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS, RH1: Mon-Fri 7 AM-9 AM",2.5,2,8,0,3,FALSE,11546276000
457103,3515 W IRVING PARK RD,41.9537439,-87.7157613,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,4,0,3,FALSE,11547568000
501111,3515 W LAWRENCE AVE,41.9683676,-87.716506,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,6,0,3,FALSE,11550665000
283610,3516 S HALSTED ST,41.8302198,-87.6461067,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11549878000
457118,3516 W IRVING PARK RD,41.953898,-87.7161363,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,11,0,3,FALSE,11547583000
332108,3518 W SCHOOL ST,41.9409778,-87.7134587,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,16,0,3,FALSE,11550181000
282605,3519 S HALSTED ST,41.8303777,-87.6460732,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11549256000
719307,3519 W NORTH AVE,41.9099364,-87.7151475,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11548783000
351503,352 E RANDOLPH-LL ST,41.8845012,-87.6166246,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,6,0,3,FALSE,11546799000
425222,3521 N SOUTHPORT AVE,41.9459574,-87.663957,918000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 3 hr POS",2.5,3,8,0,3,FALSE,11547716000
925204,3524 N CLARK ST,41.9462335,-87.6557674,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,4,0,3,FALSE,11550308000
437209,3524 N HALSTED ST,41.946226,-87.6494615,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11547271000
325213,3527 N LINCOLN AVE,41.9456462,-87.6727947,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,16,0,3,FALSE,11546390000
548414,353 W ERIE ST,41.8939438,-87.6378858,903000007,"$4.75, Mon-Sun 9 AM-11:59 PM, 4 hr POS",4.75,4,9,0,3,FALSE,11549753000
925209,3531 N CLARK ST,41.9462979,-87.6557873,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11550313000
639704,3531 S STATE ST,41.8300845,-87.6264543,505000007,"$2.50, Mon-Sat 9 AM-10 PM, 2 hr POS",2.5,2,15,0,3,FALSE,11548259000
719306,3532 W NORTH AVE,41.9100812,-87.7154566,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11548782000
501108,3537 W LAWRENCE AVE,41.9683537,-87.717353,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,5,0,2,FALSE,11550662000
425201,3538 N SOUTHPORT AVE,41.9464974,-87.6640164,918000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 3 hr POS",2.5,3,15,0,3,FALSE,11547698000
436113,3538 W FULLERTON AVE,41.924704,-87.7161552,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,2,0,1,FALSE,11548575000
457115,3538 W IRVING PARK RD,41.9538577,-87.7171497,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,8,0,3,FALSE,11547580000
437208,3543 N HALSTED ST,41.9465566,-87.64943,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,6,0,3,FALSE,11547270000
425223,3543 N SOUTHPORT AVE,41.9464272,-87.6639742,918000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 3 hr POS",2.5,3,8,0,3,FALSE,11547717000
369601,3544 W 26TH ST,41.8444082,-87.7141691,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,7,0,3,FALSE,11546874000
501105,3544 W LAWRENCE AVE,41.9683855,-87.7175863,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,11,0,3,FALSE,11550659000
457106,3545 W IRVING PARK RD,41.9537393,-87.7171191,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,11,0,3,FALSE,11547571000
369608,3547 W 26TH ST,41.8443812,-87.714269,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11546881000
925201,3548 N CLARK ST,41.9465706,-87.6560336,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,6,0,2,FALSE,11550305000
639702,3548 S STATE ST,41.8297044,-87.6266132,505000007,"$2.50, Mon-Sat 9 AM-10 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11548258000
214406,355 E ERIE ST,41.8942251,-87.6188629,933000007,"$4.75, Mon-Sun 8 AM-11 PM, 2 hr POS",4.75,2,9,0,1,FALSE,11546027000
900505,355 S COLUMBUS DR,41.8769994,-87.6206227,259002006,"$7.00, Mon-Sun 12 AM-11:59 PM, 3 hr POS  RH2: Mon-Sun 11 PM-5 AM",7,3,20,0,3,FALSE,11548850000
244401,355 W CHICAGO AVE,41.8965378,-87.6377791,938013007,"$4.75, Mon-Sun 8 AM-11:59 PM, 3 hr POS RH1: Mon-Fri 7 AM-9:30 AM, RH2: Mon-Fri 4 PM-6 PM",4.75,3,8,0,3,FALSE,11546717000
547413,355 W SUPERIOR ST,41.895528,-87.6379555,932000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 4 hr POS",4.75,4,13,0,3,FALSE,11549737000
283611,3550 S HALSTED ST,41.8293145,-87.6460806,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11549879000
458112,3551 N LAWNDALE AVE,41.9461189,-87.7200174,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,5,0,3,FALSE,11547594000
282604,3551 S HALSTED ST,41.8297996,-87.6460571,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,7,0,3,FALSE,11549255000
303108,3552 W ARMITAGE AVE,41.9173161,-87.7158911,416004007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS, RH2: Mon-Fri 4 PM-6 PM",2.5,2,11,0,3,FALSE,11546274000
443228,3553 N Sheffield Ave,41.9470716,-87.6542833,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,2,0,1,FALSE,11550551000
447114,3554 N BROADWAY ST,41.9467129,-87.6469157,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11547243000
436126,3555 W FULLERTON AVE,41.924541,-87.7162617,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11547255000
548410,356 W ERIE ST,41.8939712,-87.6377832,903063007,"$4.75, Mon-Sun 9 AM-11:59 PM, 4 hr POS RPP: Mon-Sun 6 PM-8 AM",4.75,4,17,0,3,FALSE,11549748000
815901,356 W HUBBARD ST,41.8899583,-87.6380521,801000005,"$14.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",14,2,2,1,2,FALSE,11550138000
356403,356 W HUBBARD ST,41.8899789,-87.6371823,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,10,0,2,FALSE,11546823000
325220,3560 N LINCOLN AVE,41.9463885,-87.6733557,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11546395000
303109,3563 W ARMITAGE AVE,41.9172891,-87.7159327,416012007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS, RH1: Mon-Fri 7 AM-9 AM",2.5,2,12,0,3,FALSE,11546275000
533502,357 E WACKER-UL DR,41.8875753,-87.6184411,238035006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS RPP: Mon-Sun 11 PM-6 AM",7,2,13,0,3,FALSE,11548744000
356404,357 W ILLINOIS ST,41.8907434,-87.6373301,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,11,0,3,FALSE,11546824000
436116,3571 W FULLERTON AVE,41.9245583,-87.716411,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11548577000
533501,358 E WACKER-UL DR,41.8879143,-87.6193369,238071006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS RH2: Mon-Sun 11 PM-8 AM",7,2,17,0,3,FALSE,11548743000
240402,358 W GRAND AVE,41.8915478,-87.6379247,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,12,0,3,FALSE,11546662000
202401,358 W ONTARIO ST,41.8931626,-87.6380849,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,12,0,3,FALSE,11545977000
328401,36 E 8TH ST,41.8718499,-87.6263115,431000007,"$4.75, Mon-Sun 8 AM-10 PM, 3 hr POS",4.75,3,6,0,2,FALSE,11546416000
762316,360 N Morgan St,41.8884109,-87.6522658,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,7,0,1,FALSE,11548393000
435101,3610 W FULLERTON AVE,41.924702,-87.7174749,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11548545000
457112,3610 W IRVING PARK RD,41.953842,-87.7185716,418004007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS, RH2: Mon-Fri 4 PM-6 PM",2.5,3,6,0,3,FALSE,11547577000
719313,3610 W NORTH AVE,41.9100602,-87.7170934,478000007,"$2.50, Mon-Sat 10 AM-10 PM, 2 hr POS",2.5,2,5,0,3,FALSE,11548789000
639706,3613 S STATE ST,41.8291057,-87.6264292,505000007,"$2.50, Mon-Sat 9 AM-10 PM, 2 hr POS",2.5,2,15,0,3,FALSE,11548260000
447166,3614 N HALSTED ST,41.947748,-87.6495226,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,3,0,3,FALSE,11547233000
369602,3614 W 26TH ST,41.8443892,-87.7155485,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,10,0,2,FALSE,11546875000
501106,3614 W LAWRENCE AVE,41.9683631,-87.7188923,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11550660000
452215,3615 N ASHLAND AVE,41.9473028,-87.6687607,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,5,0,3,FALSE,11548324000
435119,3615 W FULLERTON AVE,41.9245309,-87.7175663,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,6,0,3,FALSE,11548560000
501107,3615 W LAWRENCE AVE,41.9683282,-87.7189303,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11550661000
452216,3617 N SOUTHPORT AVE,41.9474848,-87.6640179,918000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 3 hr POS",2.5,3,13,0,3,FALSE,11548311000
369607,3617 W 26TH ST,41.8443632,-87.7155531,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,5,0,1,FALSE,11546880000
447115,3619 N BROADWAY ST,41.947962,-87.6476118,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11547244000
457109,3619 W IRVING PARK RD,41.9537038,-87.7187437,461000007,"$2.50, Mon-Sat 9 AM-6 PM, 3 hr POS",2.5,3,4,0,3,FALSE,11547574000
902504,362 S COLUMBUS DR,41.8770411,-87.6206577,259002006,"$7.00, Mon-Sun 12 AM-11:59 PM, 3 hr POS  RH2: Mon-Sun 11 PM-5 AM",7,3,11,0,3,FALSE,11548860000
244414,362 W CHICAGO AVE,41.8965612,-87.6382217,938013007,"$4.75, Mon-Sun 8 AM-11:59 PM, 3 hr POS RH1: Mon-Fri 7 AM-9:30 AM, RH2: Mon-Fri 4 PM-6 PM",4.75,3,7,0,3,FALSE,11546728000
447113,3620 N BROADWAY ST,41.9478749,-87.6476368,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11547242000
350107,3621 W ARMITAGE AVE,41.9172522,-87.7176768,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,6,0,3,FALSE,11546796000
452202,3630 N SOUTHPORT AVE,41.9478359,-87.6640661,918000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 3 hr POS",2.5,3,10,0,3,FALSE,11548312000
447104,3631 N HALSTED ST,41.9482379,-87.6494547,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,11,0,3,FALSE,11547234000
410101,3635 N WESTERN AVE,41.9478274,-87.6881919,418011007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS RH1: Mon-Fri 7 AM-9 AM, RH2: Mon-Fri 4 PM-6 PM",2.5,3,8,0,3,FALSE,11547450000
410104,3636 N WESTERN AVE,41.9480032,-87.6883056,418011007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS RH1: Mon-Fri 7 AM-9 AM, RH2: Mon-Fri 4 PM-6 PM",2.5,3,10,0,3,FALSE,11547452000
719314,3638 W NORTH AVE,41.9100347,-87.7184338,478000007,"$2.50, Mon-Sat 10 AM-10 PM, 2 hr POS",2.5,2,6,0,3,FALSE,11548790000
447103,3640 N HALSTED ST,41.9484847,-87.6495413,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,13,0,3,FALSE,11547232000
435104,3640 W FULLERTON AVE,41.924688,-87.7186562,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11548548000
410103,3641 N WESTERN AVE,41.9482052,-87.6882265,418011007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS RH1: Mon-Fri 7 AM-9 AM, RH2: Mon-Fri 4 PM-6 PM",2.5,3,8,0,3,FALSE,11547451000
435116,3641 W FULLERTON AVE,41.9245406,-87.7186819,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11548557000
350101,3644 W ARMITAGE AVE,41.9172756,-87.7186444,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11546790000
502101,3644 W LAWRENCE AVE,41.9683476,-87.7200933,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11550672000
447116,3645 N BROADWAY ST,41.9485007,-87.6479511,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,4,0,2,FALSE,11547245000
452201,3645 N SOUTHPORT AVE,41.948407,-87.6640512,918000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 3 hr POS",2.5,3,0,0,3,FALSE,11548310000
369606,3645 W 26TH ST,41.8443487,-87.7166374,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,10,0,2,FALSE,11546879000
502107,3645 W LAWRENCE AVE,41.9683132,-87.7200473,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,10,0,3,FALSE,11550677000
447112,3646 N BROADWAY ST,41.9486629,-87.6481094,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,10,0,3,FALSE,11547241000
357102,3647 W DIVERSEY AVE,41.9319086,-87.7188254,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11546828000
369603,3648 W 26TH ST,41.8443757,-87.7165368,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,9,0,2,FALSE,11546876000
350106,3649 W ARMITAGE AVE,41.9172452,-87.7187282,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,5,0,3,FALSE,11546795000
452203,3650 N SOUTHPORT AVE,41.9484364,-87.6640802,918000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 3 hr POS",2.5,3,7,0,3,FALSE,11548313000
458110,3653 W IRVING PARK RD,41.9536843,-87.7199176,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,5,0,3,FALSE,11547593000
407203,3660 N CLARK ST,41.9487201,-87.6577355,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,6,0,2,FALSE,11547419000
240403,367 W GRAND AVE,41.8915204,-87.6378764,928012007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS, RH1: Mon-Fri 7 AM-9 AM",4.75,2,6,0,3,FALSE,11546664000
216404,368 E CHICAGO AVE,41.8968383,-87.6182989,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,11,0,3,FALSE,11546039000
216406,369 E CHICAGO AVE,41.8968078,-87.6183278,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,11,0,3,FALSE,11546041000
351502,369 E RANDOLPH-LL ST,41.8844278,-87.6170899,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,17,0,3,FALSE,11546798000
802901,37 N WELLS ST,41.8827738,-87.6338518,801000005,"$14.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",14,2,4,1,3,FALSE,11550103000
512511,37 N WELLS ST,41.8822939,-87.6338373,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,6,0,2,FALSE,11547908000
528509,37 W VAN BUREN ST,41.876881,-87.629112,259000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 3 hr POS",7,3,1,0,1,FALSE,11548728000
200412,370 N JEFFERSON ST,41.8887989,-87.6429504,428000007,"$4.75, Mon-Sun 8 AM-10 PM, 2 hr POS",4.75,2,7,0,3,FALSE,11545967000
458108,3700 W IRVING PARK RD,41.9538185,-87.7205883,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11547591000
200413,371 N JEFFERSON ST,41.8887929,-87.6429102,428000007,"$4.75, Mon-Sun 8 AM-10 PM, 2 hr POS",4.75,2,6,0,3,FALSE,11545968000
202404,371 W ONTARIO ST,41.8931167,-87.6388768,312000007,"$4.75, Mon-Sun 8 AM-6 PM, 2 hr POS",4.75,2,7,0,3,FALSE,11545980000
350102,3710 W ARMITAGE AVE,41.9172711,-87.7197696,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11546791000
447117,3711 N BROADWAY ST,41.949576,-87.6485478,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,6,0,3,FALSE,11547247000
407205,3712 N CLARK ST,41.9494545,-87.6583442,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,6,0,3,FALSE,11547421000
447102,3712 N HALSTED ST,41.949628,-87.6496081,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11547231000
